Prompt,Layer,Score
hint of fragrance {descriptor} flavored,17,0.4245145593580548,0.4087883520118909,0.4402407667042187
flavor of flavor {descriptor} scent incense,6,0.41430785260925673,0.4230112605752538,0.40560444464325973
hint of flavor {descriptor} scent essential oil,21,0.42416421470211574,0.4276651484036773,0.42066328100055417
fragrance {descriptor} smell odorant,20,0.37923374835949863,0.39295731176942283,0.36551018494957443
perfume {descriptor} smell incense,5,0.3989078187173927,0.3950724427146275,0.40274319472015796
essence of perfume {descriptor} odor odorant,23,0.3235591945036973,0.3186950325006783,0.3284233565067162
smells like scent {descriptor} flavor flavored,10,0.44186904030099605,0.4443367031247293,0.4394013774772628
essence of fragrance {descriptor} essence,5,0.41791529708832853,0.4150724869109189,0.4207581072657382
hint of scent {descriptor} odor incense,13,0.43844864431765607,0.42458479109347363,0.45231249754183844
essence of emanation {descriptor} odor essential oil,7,0.41974013809024313,0.4207966019005695,0.4186836742799167
essence of emanation {descriptor} essence scented,4,0.3919471017120839,0.39241943510649635,0.3914747683176715
flavor of emanation {descriptor} aroma essential oil,12,0.43017207367762084,0.43656274911546744,0.42378139823977423
hint of perfume {descriptor} essence flavored,2,0.3755345313428405,0.35686233844308435,0.3942067242425966
flavor of scent {descriptor} smell incense,21,0.44651658119409754,0.428411284473221,0.46462187791497406
hint of flavor {descriptor},20,0.4323286790153195,0.43627843161208424,0.4283789264185548
hint of {descriptor} fragrance odorant,2,0.3734300944202418,0.35078196852262966,0.3960782203178539
flavor of emanation {descriptor} flavor,15,0.41841563807081084,0.4133105183351323,0.42352075780648935
smells like chemical {descriptor} fragrance scented,5,0.37726793203736886,0.37030266078259544,0.3842332032921422
flavor of flavor {descriptor} essence,21,0.44437494638291736,0.4431112307264158,0.44563866203941893
flavor of flavor {descriptor} molecule flavored,17,0.3581951023785924,0.3655037613510438,0.35088644340614106
smells like perfume {descriptor} flavor scented,17,0.42353283613786774,0.4250966083983129,0.4219690638774225
essence of chemical {descriptor} aroma,14,0.4265244508264122,0.43125161012082125,0.4217972915320032
hint of chemical {descriptor} perfume incense,19,0.36423993864714344,0.3789992676262036,0.3494806096680832
essence of flavor {descriptor} fragrance flavored,21,0.4120657944127521,0.4109385094290121,0.4131930793964921
smells like essence {descriptor} scented,9,0.4348962561354721,0.4227994118176268,0.4469931004533174
chemical {descriptor} aroma essential oil,6,0.3829744291705217,0.3991595358738826,0.3667893224671609
molecule {descriptor} odor,19,0.35193709420081576,0.3477997398655574,0.3560744485360742
smells like aroma {descriptor} aroma incense,18,0.436717042489267,0.44811163327062087,0.42532245170791316
essence of smell {descriptor} smell incense,10,0.4634183944648028,0.46630068015795245,0.4605361087716532
essence of emanation {descriptor} aroma essential oil,3,0.3839737487241235,0.36944516208908434,0.39850233535916263
hint of aroma {descriptor} flavored,16,0.4429286668684451,0.4236888714756991,0.4621684622611911
flavor of fragrance {descriptor} molecule essential oil,15,0.4074536620457036,0.417835307456233,0.3970720166351742
smell {descriptor} molecule essential oil,11,0.45970486926705545,0.4608423200199338,0.45856741851417715
hint of aroma {descriptor} scent odorant,6,0.39180896418856187,0.40173714489237433,0.3818807834847494
essence of odor {descriptor} scent flavored,3,0.3982610908773933,0.39214937443071696,0.40437280732406966
flavor of emanation {descriptor} aroma essential oil,1,0.3592719088802043,0.34623367086129697,0.3723101468991116
essence of essence {descriptor} essence scented,2,0.38195003052836163,0.3800800794779807,0.3838199815787426
{descriptor} molecule incense,22,0.3440990635486459,0.360247130494056,0.3279509966032358
flavor of flavor {descriptor} odor essential oil,18,0.39343810232301124,0.41121552817001183,0.3756606764760106
smells like fragrance {descriptor} scented,7,0.41488937996754155,0.40746574462934526,0.42231301530573784
essence of molecule {descriptor} emanation odorant,2,0.364932594639688,0.34969056659585346,0.3801746226835226
{descriptor} emanation scented,14,0.4653477545796783,0.46639508121010026,0.46430042794925636
fragrance {descriptor} chemical odorant,5,0.37546707110252076,0.3837155163299625,0.36721862587507903
flavor of scent {descriptor} flavored,7,0.4360407864370855,0.425528954371176,0.446552618502995
smells like smell {descriptor} emanation flavored,23,0.39876863880044205,0.41689657325385643,0.3806407043470277
molecule {descriptor} flavor,19,0.424904857410714,0.447453649830989,0.40235606499043897
emanation {descriptor} molecule odorant,5,0.3950223589085063,0.40004547249306943,0.38999924532394314
hint of {descriptor} scented,15,0.425851873273427,0.44824589733190295,0.4034578492149511
flavor of scent {descriptor} emanation incense,23,0.4169312150864548,0.4381667033626426,0.395695726810267
hint of smell {descriptor} perfume flavored,14,0.4481148218307256,0.46750001825498766,0.4287296254064636
essence of perfume {descriptor} aroma,22,0.4245907312994154,0.4327874162214378,0.41639404637739297
smells like scent {descriptor} odor flavored,4,0.38739160856345434,0.38257882877961896,0.3922043883472897
hint of molecule {descriptor} odor,23,0.3769776991672693,0.3681167620816002,0.38583863625293835
smell {descriptor} incense,14,0.444872867600838,0.4493389862060785,0.44040674899559745
emanation {descriptor} smell,11,0.4570591067808727,0.4583163347966225,0.45580187876512285
flavor of flavor {descriptor} odor flavored,18,0.4187103132998566,0.43389028060753365,0.4035303459921795
essence of aroma {descriptor} essence odorant,2,0.37285855299649573,0.36045377789569016,0.38526332809730124
essence of aroma {descriptor} molecule,7,0.4234217455360768,0.4284120289306381,0.4184314621415155
hint of odor {descriptor} aroma flavored,12,0.4115812519955315,0.4071002452296423,0.4160622587614208
flavor of fragrance {descriptor} fragrance odorant,1,0.3437826265986511,0.3270528867000797,0.3605123664972225
flavor of scent {descriptor} incense,17,0.42371771310707707,0.41419977099610383,0.4332356552180503
flavor of chemical {descriptor} smell incense,10,0.4613128763934637,0.4691052640227428,0.4535204887641846
flavor of aroma {descriptor} molecule incense,22,0.4150994118298331,0.4301614296221075,0.40003739403755867
hint of perfume {descriptor} scent flavored,21,0.4162474295135994,0.397383210778562,0.43511164824863674
molecule {descriptor} scented,18,0.3670780079027464,0.3732303038012781,0.36092571200421475
essence of perfume {descriptor} perfume essential oil,23,0.3535062398431155,0.3547889593338047,0.3522235203524263
hint of {descriptor} aroma odorant,21,0.38702490406555756,0.42506539228971707,0.34898441584139805
essence of molecule {descriptor} emanation flavored,5,0.407535170900089,0.4077504352304612,0.40731990656971684
flavor of scent {descriptor} flavor incense,12,0.42317297402950965,0.42064705841336847,0.42569888964565084
essence of molecule {descriptor} smell flavored,0,0.3580004624475365,0.3569967025738694,0.35900422232120366
chemical {descriptor} flavor scented,15,0.4445632594830461,0.4415550997257616,0.4475714192403305
hint of fragrance {descriptor} essence incense,5,0.40282042180833166,0.3955913399708624,0.410049503645801
flavor of {descriptor} smell essential oil,12,0.47112792592413044,0.4893754724630858,0.45288037938517506
essence of molecule {descriptor} aroma,10,0.4460653535732584,0.44101321060061255,0.4511174965459043
smells like essence {descriptor} aroma essential oil,14,0.44301699261453553,0.4674789295784031,0.418555055650668
emanation {descriptor} scent flavored,2,0.3711230659288316,0.3590376135846248,0.3832085182730384
smells like emanation {descriptor} essence scented,22,0.3314943347099938,0.3488173707199162,0.3141712987000714
essence {descriptor} flavor scented,0,0.3574873286680323,0.360898076023326,0.35407658131273856
scent {descriptor} emanation odorant,4,0.3820234723372312,0.3791480129955484,0.384898931678914
hint of scent {descriptor} fragrance incense,15,0.40112308565022475,0.4072806248883752,0.3949655464120743
smells like aroma {descriptor} perfume odorant,16,0.396631896517615,0.42327499250294187,0.3699888005322881
hint of molecule {descriptor} smell,5,0.38860881774092243,0.40045096134940616,0.3767666741324387
odor {descriptor} odor,5,0.3941398353753982,0.4046223961506135,0.38365727460018295
essence of {descriptor} essence scented,17,0.41248427261541976,0.41990442379505066,0.40506412143578885
smell {descriptor} molecule odorant,23,0.3770023364649059,0.3787467490981553,0.37525792383165646
smells like fragrance {descriptor} molecule scented,22,0.433128656789353,0.4581632762905897,0.4080940372881162
smells like fragrance {descriptor} odor incense,21,0.43247189588854384,0.4594131776098789,0.4055306141672088
hint of molecule {descriptor} perfume odorant,18,0.421323973013027,0.4407410706075507,0.4019068754185033
hint of chemical {descriptor} fragrance scented,13,0.41979016916624873,0.41456831235245406,0.4250120259800434
flavor of perfume {descriptor} fragrance odorant,5,0.39983976023732426,0.3894108780587995,0.4102686424158491
essence of emanation {descriptor} molecule flavored,23,0.37937422271559484,0.4013460891850642,0.35740235624612554
hint of essence {descriptor} aroma essential oil,6,0.4135786772275843,0.41817056061356794,0.40898679384160064
smells like odor {descriptor} scented,4,0.3770944983119687,0.36786784158305896,0.3863211550408784
hint of {descriptor} odor odorant,23,0.37968555327982845,0.4076990625028528,0.3516720440568041
essence of odor {descriptor} flavor,20,0.41322449446001175,0.4295126859277526,0.3969363029922709
essence of odor {descriptor} flavor essential oil,3,0.3897501126832953,0.37236217852158693,0.40713804684500365
smells like {descriptor} flavor odorant,1,0.3558858314043698,0.3377936766826386,0.373977986126101
flavor of essence {descriptor} essence incense,19,0.36487856747998093,0.3846499935054651,0.3451071414544967
hint of flavor {descriptor} odor,0,0.3612543464784592,0.3608945228945851,0.3616141700623334
smells like essence {descriptor} aroma flavored,4,0.39567059934536225,0.39014743833292753,0.40119376035779697
perfume {descriptor} scent essential oil,23,0.3722704701090941,0.38888671533848823,0.3556542248797
flavor of perfume {descriptor} molecule essential oil,20,0.38158079076825024,0.3818185904528506,0.3813429910836499
smells like fragrance {descriptor} odor flavored,22,0.39656475542081465,0.427476659012944,0.3656528518286853
essence of molecule {descriptor} chemical essential oil,20,0.38490286667744056,0.3989323301332991,0.370873403221582
hint of odor {descriptor} flavor odorant,13,0.43526698560284915,0.4189735858144896,0.4515603853912087
flavor {descriptor} scent flavored,21,0.3734514597212253,0.3726608798231762,0.3742420396192744
smells like emanation {descriptor} smell odorant,20,0.4113815242149184,0.42236903073255205,0.4003940176972848
smells like molecule {descriptor} scent,7,0.4223239078305635,0.43098615734542634,0.4136616583157006
flavor of smell {descriptor} flavor scented,23,0.4406335527624001,0.45564148326468,0.42562562226012024
hint of odor {descriptor} perfume essential oil,2,0.3636194411678098,0.3418968388901859,0.3853420434454337
essence of aroma {descriptor} aroma,16,0.4307556438151749,0.41652169773212433,0.44498958989822546
essence of aroma {descriptor} aroma odorant,16,0.3847152519537269,0.41136190039816667,0.3580686035092872
essence of essence {descriptor} odorant,3,0.39945317092245736,0.3874375094484512,0.41146883239646354
flavor {descriptor} essence odorant,0,0.35320581825885145,0.3549389977269525,0.35147263879075047
essence of molecule {descriptor} smell odorant,5,0.40130639037369087,0.4097660608169633,0.3928467199304184
smells like chemical {descriptor} perfume,11,0.4248876284038202,0.42259123044399005,0.4271840263636503
smells like perfume {descriptor} odor essential oil,9,0.4383170760255729,0.43365460890053287,0.442979543150613
emanation {descriptor} flavor incense,13,0.4426150945173764,0.44530735167315993,0.4399228373615929
chemical {descriptor} essence incense,17,0.4405594639586289,0.4421813768743121,0.43893755104294574
flavor of aroma {descriptor} aroma,15,0.44031141005258356,0.42982567211567363,0.45079714798949355
hint of {descriptor} odor,12,0.40884444676991516,0.41412773224016797,0.4035611612996624
odor {descriptor} emanation,17,0.3718926206524408,0.3676190397261658,0.3761662015787157
flavor of perfume {descriptor} odorant,11,0.4332612404808731,0.46121666786074644,0.4053058131009998
hint of molecule {descriptor} essence flavored,18,0.40094834534106305,0.4417430186767372,0.36015367200538884
perfume {descriptor} chemical flavored,21,0.4534370902605635,0.45729504081104255,0.44957913971008445
smells like perfume {descriptor} perfume incense,13,0.4047818261067423,0.4041486385161205,0.4054150136973641
smells like aroma {descriptor} chemical,19,0.401522282904524,0.4041250541251886,0.3989195116838594
smell {descriptor} odor flavored,8,0.44796335739018256,0.44778676226250125,0.4481399525178639
smells like odor {descriptor} perfume flavored,15,0.39430615124854274,0.4088729778600268,0.37973932463705873
essence {descriptor} fragrance flavored,5,0.4192877121926996,0.4154651170893954,0.42311030729600385
flavor of smell {descriptor} smell flavored,19,0.3718186662981463,0.3920686816896022,0.3515686509066904
flavor of scent {descriptor} flavor essential oil,12,0.4447942040183681,0.4309103615311619,0.4586780465055743
smells like flavor {descriptor} perfume,6,0.438646756476896,0.4466539152522916,0.43063959770150034
fragrance {descriptor} perfume scented,18,0.32981087412110704,0.31756899889557166,0.3420527493466424
hint of emanation {descriptor} flavor odorant,13,0.4034078388057545,0.40313893050654837,0.4036767471049606
flavor of emanation {descriptor} chemical incense,15,0.3844816478209357,0.38914920424421884,0.37981409139765254
essence of essence {descriptor} flavor scented,19,0.43944260319684864,0.4437165339661749,0.4351686724275224
smells like chemical {descriptor} perfume odorant,17,0.426533450565621,0.4378336741148791,0.4152332270163628
smells like {descriptor} smell,18,0.4342865409730341,0.44072382478685873,0.4278492571592095
flavor of essence {descriptor} smell odorant,9,0.4332194310015766,0.4427461734192252,0.42369268858392806
essence of odor {descriptor},3,0.3933942716516147,0.3822668601635269,0.40452168313970255
flavor of flavor {descriptor} essence flavored,10,0.42456575029811916,0.4203039132513734,0.4288275873448649
smells like scent {descriptor} fragrance,19,0.3793529528248005,0.37629356088307314,0.38241234476652786
hint of scent {descriptor} perfume flavored,5,0.4109810924924696,0.40274322403911006,0.4192189609458291
essence of fragrance {descriptor} odor flavored,18,0.3838533640710201,0.41654297124838546,0.35116375689365475
hint of {descriptor} molecule,13,0.3798082958045215,0.3657399641832224,0.39387662742582064
essence of {descriptor} scented,0,0.3669068199516038,0.36779970517410693,0.3660139347291006
essence of aroma {descriptor} aroma essential oil,21,0.3900226134354508,0.40876333421168065,0.37128189265922096
hint of {descriptor} essence odorant,9,0.4438853187740063,0.4376754702949595,0.450095167253053
essence of molecule {descriptor} fragrance scented,19,0.3993655843787099,0.42763540652379295,0.37109576223362684
hint of emanation {descriptor} perfume scented,3,0.36960173503398164,0.365126914044973,0.3740765560229903
hint of {descriptor} smell scented,19,0.4717284830457062,0.4823065555283887,0.4611504105630237
hint of emanation {descriptor} aroma odorant,16,0.3760334279190977,0.4004596911893178,0.35160716464887765
smells like perfume {descriptor} molecule flavored,23,0.39950082221928623,0.42141972995704924,0.37758191448152323
flavor of odor {descriptor} perfume essential oil,23,0.34922715375665014,0.34939723518012583,0.3490570723331744
hint of odor {descriptor} molecule scented,0,0.35898676917146577,0.3570568346687122,0.3609167036742193
flavor of odor {descriptor} fragrance incense,19,0.36518968670007534,0.376028850461266,0.3543505229388847
essence of odor {descriptor} chemical essential oil,20,0.36099211587394586,0.3819488976043506,0.34003533414354115
smells like flavor {descriptor} chemical,1,0.35039489982316835,0.3349640095676446,0.3658257900786921
hint of perfume {descriptor} odor scented,20,0.36875958314017765,0.41188346053123104,0.32563570574912426
essence of {descriptor} fragrance odorant,3,0.38621252459778876,0.37632834221809897,0.39609670697747856
smells like essence {descriptor} emanation,23,0.3555062084033263,0.37764539172735134,0.33336702507930127
{descriptor},22,0.3283445825848458,0.32591760450126683,0.3307715606684248
smells like fragrance {descriptor} fragrance odorant,12,0.3908322813879149,0.39456556917519964,0.38709899360063016
hint of scent {descriptor} chemical incense,10,0.45480245620541776,0.4526114998251276,0.4569934125857079
hint of essence {descriptor} essence,5,0.4057075513689967,0.4070828772451855,0.404332225492808
emanation {descriptor} fragrance essential oil,2,0.3573337801813212,0.3397449506522714,0.37492260971037106
smells like odor {descriptor} perfume essential oil,0,0.35766133990283155,0.35614075118772937,0.35918192861793374
hint of chemical {descriptor} essence scented,3,0.366217209829629,0.3533314385071531,0.37910298115210495
odor {descriptor} fragrance incense,10,0.4036950797033351,0.3939316584163334,0.4134585009903369
flavor of scent {descriptor} smell scented,21,0.4312603563872455,0.4414282689111493,0.42109244386334177
perfume {descriptor} scented,0,0.3633574995921054,0.3638782275826409,0.36283677160156985
hint of scent {descriptor} perfume scented,21,0.40040321922054345,0.3654644329890715,0.43534200545201546
smells like {descriptor} odor odorant,6,0.3993059662002806,0.4132346572713845,0.38537727512917663
hint of chemical {descriptor} essence incense,21,0.4224701406526684,0.44641277271651747,0.39852750858881936
smells like {descriptor} flavor essential oil,6,0.43337245086373144,0.4449586591350219,0.4217862425924409
smells like flavor {descriptor} aroma,6,0.4247483872860368,0.432969012335995,0.41652776223607857
hint of smell {descriptor} molecule incense,5,0.39129747487407995,0.3993739323471559,0.38322101740100406
flavor of smell {descriptor} odor scented,4,0.38445786232604695,0.38356840271945836,0.38534732193263554
fragrance {descriptor} molecule essential oil,10,0.4185659178252519,0.42470246486645136,0.4124293707840524
hint of odor {descriptor} chemical essential oil,15,0.34312058428062986,0.3554226316762299,0.3308185368850298
flavor of essence {descriptor} aroma odorant,15,0.4142032571471738,0.42417903699873283,0.4042274772956148
flavor {descriptor} essence odorant,19,0.4246057367973942,0.43557489096323065,0.4136365826315577
smells like odor {descriptor} aroma flavored,11,0.4400597216484748,0.4517544371480702,0.4283650061488794
hint of fragrance {descriptor} essence,0,0.36152773969609786,0.3660861993775022,0.3569692800146935
essence of aroma {descriptor} smell odorant,7,0.3797943681889605,0.39677001111821053,0.36281872525971054
smell {descriptor} fragrance scented,1,0.3486984661281518,0.3362641261410325,0.3611328061152711
flavor of chemical {descriptor} aroma scented,22,0.4137245381658313,0.42885663522380685,0.39859244110785574
flavor of essence {descriptor} fragrance incense,19,0.40975657009050465,0.4195435391499961,0.3999696010310132
essence of scent {descriptor} essence essential oil,21,0.3861318371516532,0.37328790512182886,0.3989757691814776
hint of fragrance {descriptor} emanation essential oil,19,0.3762369120453862,0.4001435263264488,0.35233029776432356
{descriptor} odor,12,0.4488807779502698,0.4453755240546652,0.45238603184587445
essence of fragrance {descriptor} scent odorant,19,0.3422226476138904,0.35721580950556364,0.3272294857222171
hint of odor {descriptor} emanation,8,0.4150211697726992,0.40085094190859283,0.4291913976368055
emanation {descriptor} perfume incense,2,0.35488162361204934,0.3464627607305816,0.36330048649351715
essence of emanation {descriptor} chemical,1,0.36152930493602425,0.3480432492388986,0.3750153606331499
flavor of odor {descriptor} aroma essential oil,6,0.42167296061792275,0.4308592600508132,0.4124866611850323
essence of essence {descriptor} perfume essential oil,18,0.35174148931984967,0.3758589816697976,0.32762399696990174
perfume {descriptor} fragrance odorant,22,0.4000477203832065,0.39453009914912673,0.4055653416172863
essence of aroma {descriptor} perfume odorant,15,0.35987310782161913,0.3788086035622592,0.34093761208097906
flavor of flavor {descriptor} chemical flavored,9,0.4038882768136626,0.4130378743394399,0.3947386792878852
smells like essence {descriptor} smell odorant,6,0.4080469078229669,0.4187486458412004,0.39734516980473333
smell {descriptor} chemical scented,11,0.44699587808662483,0.45125103386016074,0.4427407223130889
hint of {descriptor} emanation flavored,19,0.45458580499794843,0.47137184419716527,0.4377997657987316
essence of fragrance {descriptor} incense,15,0.39178486550949687,0.39794555439136753,0.38562417662762616
smell {descriptor} molecule odorant,6,0.39647236574554034,0.4050134802465991,0.38793125124448163
flavor of chemical {descriptor} molecule,9,0.36553422335045016,0.361750062601035,0.3693183840998653
flavor {descriptor} molecule essential oil,20,0.43771304892553675,0.4557732666594241,0.4196528311916494
hint of chemical {descriptor} fragrance scented,2,0.36515586272686823,0.33685048412231233,0.3934612413314241
smells like fragrance {descriptor} smell scented,2,0.3576182501302382,0.334708103733404,0.3805283965270724
flavor of {descriptor} essence odorant,2,0.36771720219224857,0.3510584533323471,0.38437595105215006
smells like flavor {descriptor} scent incense,4,0.3831743319724473,0.3894409883135295,0.3769076756313652
smells like perfume {descriptor} aroma incense,1,0.34702850227237536,0.32856690042143927,0.3654901041233114
perfume {descriptor} molecule,10,0.42563002191831945,0.41011801217099025,0.4411420316656487
flavor of {descriptor} molecule essential oil,18,0.4071657599913646,0.40661891587713517,0.4077126041055941
smells like {descriptor} flavor,11,0.45676352989750946,0.44734980789362966,0.46617725190138926
smells like {descriptor} fragrance,7,0.42923920075500965,0.4182056346919214,0.44027276681809796
hint of flavor {descriptor} flavored,15,0.4135331745285421,0.40574406277284414,0.42132228628424007
essence of odor {descriptor} flavored,6,0.4393146866278215,0.4462659373874116,0.43236343586823145
hint of flavor {descriptor} perfume scented,6,0.40474506954542305,0.40775379695951675,0.40173634213132936
hint of smell {descriptor} odor flavored,9,0.43441537667445895,0.4296524652793199,0.439178288069598
hint of scent {descriptor} fragrance,10,0.4306785471213458,0.4379796357453073,0.42337745849738423
hint of molecule {descriptor} odor scented,6,0.3861886861765583,0.3878062309646085,0.3845711413885081
hint of aroma {descriptor} molecule scented,10,0.43098193914156036,0.4236270161976175,0.4383368620855032
essence of fragrance {descriptor} flavor flavored,22,0.40234059555625745,0.40873689420215464,0.3959442969103602
flavor {descriptor},0,0.36776566855327625,0.3706231067053146,0.3649082304012379
smells like fragrance {descriptor} emanation odorant,14,0.38161764373236073,0.3743848604748684,0.38885042698985306
flavor of chemical {descriptor} flavor scented,3,0.35937973810126056,0.3450946547840596,0.37366482141846147
smells like essence {descriptor} smell essential oil,23,0.4186112501253162,0.40894139046200995,0.42828110978862244
{descriptor} odor scented,3,0.3966749226506531,0.37126412697423344,0.42208571832707276
flavor of fragrance {descriptor} essence essential oil,0,0.35924942687545025,0.36247161911632764,0.3560272346345728
smells like perfume {descriptor} molecule scented,13,0.42280068543743293,0.44147576025951907,0.4041256106153468
hint of molecule {descriptor} aroma odorant,22,0.3642018115232343,0.3718167361420366,0.35658688690443197
essence of aroma {descriptor},8,0.4316846758800735,0.443266572610831,0.42010277914931593
flavor of smell {descriptor} flavored,13,0.43873193170418,0.4338012521680267,0.4436626112403333
essence {descriptor} smell,22,0.4516945533428863,0.4578761551831626,0.44551295150260994
smells like aroma {descriptor} emanation essential oil,21,0.4296735721001359,0.44257452582305434,0.41677261837721746
hint of flavor {descriptor} emanation scented,9,0.43999663025673447,0.4251358227455626,0.4548574377679063
perfume {descriptor} essence scented,5,0.39539420274669446,0.38329273321151236,0.40749567228187655
hint of {descriptor} essence,0,0.3709574870939917,0.37175834408466085,0.37015663010332245
flavor of fragrance {descriptor} smell odorant,2,0.3663652482830835,0.3433633837228108,0.38936711284335623
flavor of flavor {descriptor} scent odorant,1,0.3518651641891658,0.3365537232349007,0.3671766051434309
molecule {descriptor} fragrance odorant,17,0.3691671057450484,0.3759929297443674,0.3623412817457295
smells like emanation {descriptor} perfume,14,0.44328327992133504,0.4570046829361235,0.42956187690654657
essence of molecule {descriptor} essence essential oil,14,0.4376093355909577,0.4521225002910964,0.423096170890819
hint of flavor {descriptor} essence incense,1,0.3600038643618515,0.3544544191938779,0.36555330952982507
hint of odor {descriptor} smell incense,8,0.4232324191620458,0.42435107031029695,0.42211376801379463
flavor of flavor {descriptor} molecule scented,1,0.3489926759067659,0.3369246850332879,0.36106066678024396
molecule {descriptor} emanation flavored,6,0.41372969743855764,0.4088905669526699,0.4185688279244454
smells like smell {descriptor} scent essential oil,18,0.39932113513058703,0.3807250008004328,0.41791726946074126
essence of molecule {descriptor} essence odorant,8,0.42344121266039186,0.43469811212559417,0.41218431319518956
flavor of perfume {descriptor} aroma essential oil,5,0.40172123875880583,0.40135075282804344,0.4020917246895682
smells like emanation {descriptor} emanation essential oil,0,0.36962478789989334,0.3680985218963839,0.37115105390340275
chemical {descriptor} flavor,9,0.437554434741522,0.437743906294291,0.43736496318875295
smells like {descriptor} perfume essential oil,4,0.3772668496861542,0.3828556753641281,0.3716780240081803
hint of molecule {descriptor} fragrance essential oil,14,0.3931608902049012,0.39474193560248944,0.3915798448073129
smell {descriptor} scent scented,4,0.3784876322941012,0.38108466537579944,0.375890599212403
essence of aroma {descriptor} aroma,20,0.4269189142011188,0.41737748897673377,0.4364603394255039
smells like flavor {descriptor} incense,7,0.45779025046956623,0.4573477809133615,0.458232720025771
essence of odor {descriptor} fragrance odorant,2,0.3647361460145292,0.34365932131391896,0.3858129707151394
smells like chemical {descriptor} flavor flavored,0,0.314901889954415,0.323118534151444,0.306685245757386
molecule {descriptor} fragrance incense,13,0.41992391474064034,0.42898256682586833,0.41086526265541234
essence of flavor {descriptor} flavor flavored,8,0.4225774281791911,0.4222586158232625,0.4228962405351196
essence of {descriptor} molecule essential oil,14,0.4576815085558348,0.45559507778810426,0.4597679393235653
smells like odor {descriptor} molecule incense,17,0.40064804664222153,0.39147366039313847,0.4098224328913046
smells like odor {descriptor} smell flavored,5,0.41881030298406324,0.4211029315336773,0.4165176744344492
smells like fragrance {descriptor} essence,14,0.434505038445916,0.4293406084603371,0.43966946843149485
essence of {descriptor} fragrance flavored,2,0.38711253073026575,0.37288708523657754,0.40133797622395395
smells like essence {descriptor} flavor flavored,20,0.3992580259595802,0.41567094086292455,0.38284511105623587
hint of molecule {descriptor} emanation odorant,21,0.33657000774562845,0.34153551490039125,0.33160450059086566
aroma {descriptor} scent,7,0.4272032658881072,0.4230798940382034,0.431326637738011
essence of {descriptor} emanation incense,4,0.39203989302340775,0.39261636230252006,0.39146342374429544
aroma {descriptor} essence flavored,16,0.46300949394459073,0.4725829636933876,0.4534360241957939
essence of {descriptor} fragrance,21,0.34888814418059266,0.3483638358071106,0.34941245255407477
hint of molecule {descriptor} emanation incense,1,0.36380556085157345,0.3530293827650814,0.37458173893806557
flavor of aroma {descriptor} chemical incense,19,0.3732904966226098,0.3908682797934799,0.3557127134517397
essence of chemical {descriptor} chemical flavored,11,0.3996021525023977,0.4008005323195475,0.3984037726852479
smells like odor {descriptor} essence incense,20,0.42617901468754016,0.43827030413904366,0.4140877252360367
essence {descriptor} flavored,8,0.4592697040571639,0.44491527834838573,0.47362412976594204
